Name,Birth,Death,Covid,Created
Andrew Chambers,1931-06-30,2017-06-03,False,2014-09-24
Bill Chambers (basketball),1930-12-13,2017-07-11,False,2008-03-19
Gretta Chambers,1927-01-15,2017-09-09,False,2005-02-13
John Chambers (Australian cricketer),1930-10-30,2017-09-12,False,2015-11-30
Bill Champion (baseball),1947-09-18,2017-01-07,False,2008-07-21
Laurence Champniss,1939-02-20,2017-09-17,False,2011-05-06
Chan Kam-chuen,1925-06-15,2017-02-06,False,2013-05-06
Willie Chan,1941-05-22,2017-10-24,False,2009-01-30
Chan Yuk-shee,1954-07-01,2017-05-22,False,2009-01-03
Kim Chance,1946-11-16,2017-02-22,False,2007-08-17
Alexander Chancellor,1940-01-04,2017-01-28,False,2004-10-29
Farouk Chanchoun,1955-06-30,2017-04-19,False,2018-12-26
Andy Chande,1928-05-07,2017-04-07,False,2007-02-20
David Chandler (chemist),1944-10-15,2017-04-18,False,2008-05-06
Jim Chandler,1941-07-19,2017-08-10,False,2007-07-19
Mahant Chandnath,1956-06-21,2017-09-17,False,2014-03-23
Pakkiriswamy Chandra Sekharan,1934-04-15,2017-07-11,False,2016-05-28
Naresh Chandra,1934-08-01,2017-07-09,False,2007-05-08
Satish Chandra (historian),1922-11-20,2017-10-13,False,2009-03-22
K. S. Chandrasekharan,1920-11-21,2017-04-13,False,2009-05-23
Chandraswami,1948-10-29,2017-05-23,False,2004-09-01
Ming Chang,1932-04-20,2017-10-03,False,2013-04-24
Raymond Chang (chemist),1939-03-06,2017-04-10,False,2004-05-15
Richard Sui On Chang,1941-11-30,2017-08-30,False,2015-03-18
Jim Channon,1939-09-10,2017-09-10,False,2007-01-15
Viktor Chanov,1959-07-21,2017-02-08,False,2006-12-08
David Chapman (handballer),1975-06-26,2017-10-10,False,2007-02-06
Wayne Chapman (American football),1937-09-26,2017-04-04,False,2018-09-29
Pete Chapouris,1942-12-16,2017-01-06,False,2018-10-19
Michel Chapuis (organist),1930-01-15,2017-11-12,False,2012-12-12
Jansug Charkviani,1931-09-30,2017-11-06,False,2017-11-06
Manno Charlemagne,1948-04-14,2017-12-10,False,2006-05-12
Don Hogan Charles,1938-09-09,2017-12-15,False,2017-12-24
Norm Charles,1931-08-01,2017-11-25,False,2015-04-25
Sheila Raye Charles,1963-07-01,2017-06-15,False,2008-04-09
Jacques Charpentier,1933-10-18,2017-06-15,False,2014-05-06
Janine Charrat,1924-07-24,2017-08-29,False,2017-08-31
Edith Chase,1924-11-25,2017-06-13,False,2019-03-17
Margo Chase,1958-02-20,2017-07-22,False,2005-11-28
Debra Chasnoff,1957-10-12,2017-11-07,False,2008-08-04
Robert J. Chassell,1946-08-22,2017-06-30,False,2004-07-10
Akhmed Chatayev,1980-07-14,2017-11-22,False,2016-07-01
Romdhan Chatta,1939-11-25,2017-08-09,False,2017-08-29
Suniti Chattaraj,1943-10-30,2017-01-09,False,2019-10-18
Basudev Chatterji,1949-07-01,2017-06-08,False,2019-06-08
Sonika Chauhan,1989-07-12,2017-04-29,False,2017-04-30
Neil Chayet,1939-01-17,2017-08-11,False,2010-05-01
Keith Chegwin,1957-01-17,2017-12-11,False,2004-03-17
Cipriano Chemello,1945-07-19,2017-02-14,False,2012-10-21
Chen Hsing-ling,1924-08-09,2017-02-09,False,2017-03-04
Chen Uen,1958-12-27,2017-03-26,False,2007-10-15
Chen Xuejun,1919-03-05,2017-07-04,False,2011-02-08
Chen Yu-mei,1966-07-22,2017-01-22,False,2013-10-11
Penny Chenery,1922-01-27,2017-09-16,False,2006-08-29
Cheng Ch'ing-wen,1932-07-01,2017-11-04,False,2006-10-04
Edmond La Beaume Cherbonnier,1918-02-11,2017-03-07,False,2008-10-06
Viktor Cherepkov,1942-04-16,2017-09-02,False,2017-09-02
François Chérèque,1956-06-01,2017-01-02,False,2015-06-24
Vadim Chernobrov,1965-07-17,2017-05-18,False,2005-03-22
Anatoly Chernyaev,1921-05-26,2017-03-12,False,2013-06-10
Ben Cherski,1929-10-29,2017-05-19,False,2015-04-08
Ray T. Chesbro,1925-07-01,2017-03-03,False,2019-06-22
George Chesworth,1930-06-04,2017-05-24,False,2009-06-07
Grahame Chevalier,1937-03-09,2017-11-14,False,2006-01-24
Jimmy Chi,1948-07-01,2017-06-26,False,2006-05-29
Chi Po-lin,1964-12-27,2017-06-10,False,2017-06-10
Fay Chiang,1952-01-27,2017-10-20,False,2015-08-11
Pierluigi Chicca,1937-12-22,2017-06-18,False,2010-10-31
Godfrey Chidyausiku,1947-02-23,2017-05-03,False,2007-08-27
Jean-Paul Chifflet,1949-09-03,2017-05-25,False,2013-02-20
Ching Li,1945-10-29,2017-12-09,False,2008-02-16
Gabriel Chiramel,1914-12-11,2017-05-11,False,2014-05-04
Graciana Chironi,1921-07-01,2017-02-04,False,2007-03-02
John Chittick,1948-02-27,2017-04-05,False,2013-10-23
Chó do Guri,1959-01-24,2017-07-07,False,2016-11-06
Cho Chung-kwon,1949-02-22,2017-11-08,False,2006-10-12
Cho Jin-ho (footballer),1973-08-02,2017-10-10,False,2008-09-03
Pavel Chobanyan,1948-03-15,2017-05-19,False,2013-06-24
David Choby,1947-01-17,2017-06-03,False,2006-12-13
Kazimierz Chodakowski,1929-06-20,2017-10-21,False,2015-06-30
Vinod Chohan,1949-05-01,2017-06-12,False,2015-08-02
Elisabeth Chojnacka,1939-09-10,2017-05-28,False,2008-06-15
Velichko Cholakov,1982-01-12,2017-08-20,False,2004-08-27
Jérôme Choquette,1928-01-25,2017-09-01,False,2004-06-21
Wanda Chotomska,1929-10-26,2017-08-02,False,2017-08-06
Saloua Raouda Choucair,1916-06-24,2017-01-26,False,2011-08-19
Mihir Chowdhury,1937-07-15,2017-03-28,False,2016-11-17
Sabita Chowdhury,1945-07-01,2017-06-28,False,2018-02-14
Philip Choy,1926-12-17,2017-03-16,False,2012-08-22
John Chrispinsson,1956-12-13,2017-04-03,False,2017-04-04
Carl Christ,1923-09-19,2017-04-21,False,2015-09-02
Bab Christensen,1928-01-08,2017-04-10,False,2009-04-18
Gwynn Christensen,1925-08-21,2017-11-05,False,2019-01-04
James C. Christensen,1942-07-01,2017-01-08,False,2004-09-14
Nils Christensen (aviator),1921-08-15,2017-08-06,False,2018-12-18
Ray Christensen,1924-05-06,2017-02-05,False,2015-07-17
Gordon Christian,1927-11-21,2017-06-02,False,2008-03-24
Else Marie Christiansen,1921-05-13,2017-09-19,False,2009-03-22
Scott Christianson,1947-08-08,2017-05-14,False,2019-10-01
Errol Christie,1963-06-29,2017-06-11,False,2007-12-01
Ken Christie,1927-08-28,2017-08-17,False,2008-09-18
Ted Christopher,1958-06-05,2017-09-16,False,2008-02-01
Sir Christus,1978-04-10,2017-12-07,False,2007-10-10
Bronisław Chromy,1925-06-03,2017-10-04,False,2006-12-29
Kirpal Singh Chugh,1932-12-12,2017-09-17,False,2014-12-29
Allan Chumak,1935-05-26,2017-10-09,False,2007-04-15
Henry Chung,1918-09-09,2017-04-23,False,2017-04-25
Vitaly Churkin,1952-02-21,2017-02-20,False,2006-06-09
Chuck Churn,1930-02-01,2017-10-21,False,2007-08-30
Chyung Jinkyu,1939-10-19,2017-09-28,False,2013-11-12
Tato Cifuentes,1925-10-14,2017-07-30,False,2017-07-31
Joe Cilia,1937-10-22,2017-08-05,False,2014-12-01
Antonio Ciliberti,1935-01-31,2017-04-01,False,2017-04-02
Leone Cimpellin,1926-06-06,2017-03-27,False,2016-11-18
Gerd Cintl,1938-12-11,2017-12-26,False,2008-12-17
Henryk Cioch,1951-07-30,2017-12-20,False,2013-02-28
Ciro Cirillo,1921-02-15,2017-07-30,False,2008-07-08
Ladislav Čisárik,1953-12-29,2017-08-03,False,2017-09-07
Vicente Rodrigo Cisneros Durán,1934-02-23,2017-12-29,False,2018-01-02
Roger Cisneros,1924-01-22,2017-09-18,False,2018-11-12
Patricia Cladis,1937-07-01,2017-07-03,False,2013-09-30
The Clark Brothers,1922-07-23,2009-10-30,False,2009-06-17
Arnold Clark,1927-11-27,2017-04-10,False,2006-10-27
Dick Clark (architect),1944-07-01,2017-08-07,False,2009-02-25
Eloise E. Clark,1931-07-01,2017-05-10,False,2011-09-14
Martin Clark (historian),1938-07-01,2017-08-05,False,2017-09-17
John Clarke (satirist),1948-07-29,2017-04-09,False,2004-08-13
Simon Clarke (rugby union),1938-04-02,2017-10-12,False,2011-12-06
José Miguel Class,1935-09-26,2017-04-13,False,2004-08-10
William Clauson,1930-05-02,2017-09-03,False,2015-04-13
Adam Clawson,1972-12-28,2017-07-10,False,2009-07-19
Landon T. Clay,1926-07-01,2017-07-29,False,2010-07-03
Robert N. Clayton,1930-03-20,2017-12-30,False,2016-06-04
William F. Clayton,1923-09-20,2017-04-20,False,2014-10-04
Franklin Cleckley,1940-08-01,2017-08-14,False,2012-12-09
Michael Clendenin,1934-07-01,2017-12-12,False,2017-12-17
Neil Clerehan,1922-12-29,2017-11-10,False,2009-11-23
John Clibborn,1941-11-24,2017-12-16,False,2018-01-04
Max Clifford,1943-04-06,2017-12-10,False,2003-07-07
Eliza Clívia,1979-11-14,2017-06-16,False,2017-06-28
Édouard Close,1929-07-08,2017-03-02,False,2017-03-23
Dave Cloutier,1938-11-22,2017-11-06,False,2016-10-16
Andy Coan,1958-03-04,2017-03-20,False,2007-04-14
John Coates Jr.,1938-02-17,2017-11-22,False,2017-05-26
Jean-François Coatmeur,1925-07-26,2017-12-11,False,2017-12-18
Jewel Plummer Cobb,1924-01-17,2017-01-01,False,2011-12-19
Wayne Cochran,1939-05-10,2017-11-21,False,2006-12-17
William Arthur Cochrane,1926-03-18,2017-10-06,False,2006-03-29
John Cockburn (test pilot),1937-10-14,2017-04-03,False,2017-05-14
Mike Cockerill,1960-11-20,2017-08-31,False,2008-11-25
Ronnie Cocks,1943-08-01,2017-05-16,False,2017-05-16
Osvaldo Codaro,1930-12-09,2017-06-06,False,2012-07-01
Douglas Coe,1928-10-20,2017-02-17,False,2008-03-22
Luc Coene,1947-03-11,2017-01-05,False,2008-01-13
Richard J. Coffee,1925-02-14,2017-02-19,False,2009-11-05
Donald S. Coffey,1932-10-10,2017-11-09,False,2016-12-27
Charles Cogan,1928-01-11,2017-12-14,False,2013-11-10
Dave Cogdill,1950-12-31,2017-07-23,False,2007-07-18
Jan Coggeshall,1935-07-01,2017-06-19,False,2018-09-14
Joy Coghill,1926-05-13,2017-01-20,False,2005-02-13
Fred Cogley,1934-06-27,2017-06-14,False,2017-06-15
Barry Cohen,1935-04-03,2017-12-18,False,2007-10-13
Carolyn Cohen,1929-06-18,2017-12-20,False,2012-10-25
Charles Cohen,1945-10-09,2017-09-29,False,2010-09-22
Morton N. Cohen,1921-02-27,2017-06-12,False,2006-04-29
Stanley Cohen (physicist),1927-02-05,2017-03-27,False,2013-09-14
Stephen P. Cohen (Middle East scholar),1945-05-28,2017-01-25,False,2009-10-17
Sydney Cohen,1921-07-01,2017-07-25,False,2006-03-10
Tony Cohen,1957-06-04,2017-08-02,False,2005-11-08
Timothy A. Cohn,1957-07-01,2017-02-20,False,2005-12-11
Anne-Marie Colchen,1925-12-08,2017-01-26,False,2015-11-01
Christopher Colclough,1946-07-10,2017-06-28,False,2017-07-18
Babette Cole,1950-09-10,2017-01-15,False,2007-10-01
Fred Cole (musician),1948-08-28,2017-11-09,False,2005-06-08
Phoebe Cole,1955-07-15,2017-01-14,False,2018-03-20
Don Coleman (offensive tackle),1928-05-04,2017-01-30,False,2007-08-04
Jacinta Coleman,1974-07-17,2017-06-27,False,2015-03-25
William Thaddeus Coleman Jr.,1920-07-07,2017-03-31,False,2005-08-26
Don Coles,1927-04-12,2017-11-29,False,2008-11-20
Charles J. Colgan,1926-09-25,2017-01-03,False,2005-03-02
Marco Coll,1935-08-23,2017-06-05,False,2008-02-08
Betty Collette,1930-12-05,1986-03-06,False,2017-06-06
Don Pedro Colley,1938-08-30,2017-10-11,False,2007-02-25
John Collias,1918-06-12,2017-03-29,False,2010-08-13
Bruce Collingwood,1953-05-16,2017-08-28,False,2008-04-26
Des Collins,1923-04-15,2017-07-17,False,2010-06-22
Georgie Collins,1925-06-12,2017-05-03,False,2016-11-06
Jack Collom,1931-11-08,2017-07-02,False,2009-06-09
Alain Colmerauer,1941-01-24,2017-05-12,False,2003-11-19
Alan Colmes,1950-09-24,2017-02-23,False,2003-09-20
Ignazio Colnaghi,1924-02-02,2017-11-25,False,2014-12-01
Sandi Čolnik,1937-02-05,2017-02-28,False,2017-08-21
Landrú,1923-01-19,2017-07-06,False,2011-06-19
Míriam Colón,1936-08-20,2017-03-03,False,2004-08-30
Margaret Colquhoun,1947-05-10,2017-08-03,False,2019-09-28
Mark Colvin,1952-03-13,2017-05-11,False,2007-07-19
Paul G. Comba,1926-07-01,2017-04-04,False,2004-06-27
Teresa del Conde,1935-01-12,2017-02-16,False,2015-03-18
Lynn Conkwright,1954-05-30,2017-06-14,False,2005-11-01
Gene Conley,1930-11-10,2017-07-04,False,2004-12-25
P. Michael Conneally,1931-12-04,2017-02-17,False,2013-04-08
Desmond Connell,1926-03-24,2017-02-21,False,2005-01-01
Keith Conners,1933-03-20,2017-07-05,False,2017-07-17
Muntaka Connmassie,1946-02-10,2017-10-12,False,2015-05-02
Walker Connor,1926-06-19,2017-02-28,False,2007-08-30
Mike Connors,1925-08-15,2017-01-26,False,2004-10-04
Lloyd Conover,1923-06-13,2017-03-11,False,2006-12-17
Barbara Smith Conrad,1937-08-11,2017-05-22,False,2011-02-08
Demetrios Constantelos,1927-07-27,2017-01-10,False,2007-04-25
Bill Conterio,1929-11-29,2017-08-09,False,2008-11-17
Dick Contino,1930-01-17,2017-04-19,False,2004-08-31
Fiora Contino,1925-06-27,2017-03-05,False,2017-11-21
Carmen Contreras-Bozak,1919-12-31,2017-01-30,False,2006-07-23
John S. Conway (historian),1929-12-31,2017-06-23,False,2006-04-07
Tony Conwell,1932-01-17,2017-05-06,False,2007-09-21
George Conzemius,1936-07-23,2017-10-26,False,2017-12-05
Andy Coogan,1917-04-01,2017-03-22,False,2012-09-11
Barbara Cook,1927-10-25,2017-08-08,False,2004-07-26
"Billy Cook (footballer, born 1940)",1940-06-26,2017-07-02,False,2009-07-28
Bramwell Cook (gastroenterologist),1936-02-11,2017-03-03,False,2017-03-06
Julian A. Cook,1930-06-22,2017-05-16,False,2009-03-04
Samuel DuBois Cook,1928-11-21,2017-05-29,False,2018-01-30
Ivy Cooke,1916-06-27,2017-06-05,False,2017-11-28
John Byrne Cooke,1940-10-05,2017-09-03,False,2007-11-18
Vincent Cooke,1936-05-24,2017-06-22,False,2017-07-20
"Cool ""Disco"" Dan",1969-12-31,2017-07-26,False,2005-09-20
Bette Cooper,1920-08-11,2017-12-10,False,2006-12-30
Ken Cooper (American football coach),1936-10-12,2017-05-30,False,2011-02-26
Michael Cooper (economist),1938-12-15,2017-07-15,False,2017-11-06
Parzival Copes,1924-01-22,2017-09-08,False,2006-02-24
Alcon Copisarow,1920-06-25,2017-08-02,False,2017-10-01
Jimmy Copley,1953-12-29,2017-05-13,False,2007-02-18
Philip Coppens (chemist),1930-10-24,2017-06-21,False,2006-09-10
Ted Corbett,1935-02-21,2017-08-09,False,2007-03-21
Gérard Corboud,1925-05-18,2017-03-05,False,2017-03-14
Joe Corcoran,1940-07-01,2017-10-23,False,2017-10-28
Marjorie Corcoran,1950-07-01,2017-02-03,False,2017-02-05
Tom Corcoran (skier),1931-11-16,2017-06-27,False,2008-11-14
Arturo Corcuera,1935-07-01,2017-08-21,False,2008-05-11
Andrea Cordero Lanza di Montezemolo,1925-08-27,2017-11-19,False,2005-06-15
Raúl Córdoba,1924-03-13,2017-05-17,False,2011-09-27
Kenny Cordray,1954-07-21,2017-05-21,False,2012-03-25
Ernest Corea,1932-07-01,2017-05-11,False,2008-08-08
Irwin Corey,1914-07-29,2017-02-06,False,2004-06-25
Kay Cornelius,1933-01-14,2017-01-23,False,2008-03-09
Chris Cornell,1964-07-20,2017-05-18,False,2003-05-06
Joy Corning,1932-09-07,2017-05-20,False,2009-09-21
Tom Cornsweet,1929-04-29,2017-11-11,False,2011-03-21
Anthony Cornwell,1929-08-19,2017-08-26,False,2011-06-01
Rupert Cornwell,1946-02-22,2017-03-31,False,2013-11-13
Joey Corpus,1957-03-19,2017-12-09,False,2006-10-24
Pat Corr,1927-03-31,2017-01-29,False,2016-12-14
Giovanni Corrieri,1920-02-07,2017-01-22,False,2008-07-02
Bernardo Cortés,1934-07-01,2017-03-03,False,2017-08-28
Nick Corvino,1987-04-21,2017-10-10,False,2017-10-17
Larry Coryell,1943-04-02,2017-02-19,False,2005-04-19
Liam Cosgrave,1920-04-13,2017-10-04,False,2002-12-06
Stephen Cosh,1920-01-31,2017-03-15,False,2017-03-25
Marie Cosindas,1923-07-01,2017-05-25,False,2009-04-08
Milein Cosman,1921-03-31,2017-11-21,False,2005-07-04
Araldo Cossutta,1925-01-11,2017-02-24,False,2014-08-24
Lucina da Costa Gomez-Matheeuws,1929-04-05,2017-01-07,False,2017-01-12
Herman T. Costello,1920-10-27,2017-06-11,False,2016-11-21
Grady C. Cothen,1920-08-02,2017-05-19,False,2007-10-21
Edmund Cotter,1927-01-15,2017-10-19,False,2015-02-23
James Cotton,1935-07-01,2017-03-16,False,2005-03-25
Tom Coughlan (rugby union),1934-04-30,2017-11-09,False,2010-11-04
S. Allen Counter,1944-07-08,2017-07-12,False,2017-07-13
Kitty Courbois,1937-07-13,2017-03-11,False,2012-10-17
Don Cousens,1938-07-20,2017-02-23,False,2005-03-28
Richard Cousins,1959-03-29,2017-12-31,False,2008-12-11
Jack Coutu,1924-09-13,2017-05-17,False,2007-10-15
Sara Coward,1948-01-30,2017-02-12,False,2017-02-14
Bill Cox (American football),1929-05-09,2017-05-14,False,2007-06-11
Raymond Cox,1951-06-26,2017-11-03,False,2007-09-04
William M. Cox,1942-02-04,2017-11-19,False,2017-05-13
Tom Coyne (music engineer),1954-12-10,2017-04-12,False,2015-03-12
Bill Craig (swimmer),1945-01-16,2017-01-01,False,2008-04-29
Roger C. Cramton,1929-05-18,2017-02-03,False,2018-04-26
Ron Crane (engineer),1950-06-01,2017-06-19,False,2017-08-28
Ed Crawford (American football),1934-07-25,2017-07-09,False,2016-08-29
Floyd Crawford,1928-11-28,2017-11-11,False,2015-08-05
H. R. Crawford,1939-01-18,2017-02-10,False,2008-07-30
Michael Lindsay Coulton Crawford,1917-06-27,2017-06-28,False,2017-07-19
Crazy Toones,1971-11-18,2017-01-08,False,2007-03-15
Ovidiu Creangă,1921-02-14,2017-12-04,False,2010-08-14
Donal Creed,1924-09-07,2017-11-23,False,2008-01-01
Dave Creighton,1930-06-24,2017-08-18,False,2007-03-31
Ugo Crescenzi,1930-04-25,2017-01-09,False,2017-02-09
Gabriella Crespi,1922-02-17,2017-02-14,False,2018-05-14
Corbett Cresswell,1932-08-03,2017-05-19,False,2012-09-02
Domenic Cretara,1946-03-29,2017-12-22,False,2016-08-20
John Critchinson,1934-12-24,2017-12-15,False,2007-08-23
Ion Croitoru,1963-12-07,2017-02-21,False,2008-02-23
Roy Cromack,1940-02-18,2017-11-10,False,2008-09-16
Jay Cronley,1943-11-09,2017-02-26,False,2006-10-29
Mervyn Crossman,1935-04-07,2017-06-20,False,2006-03-12
Joseph N. Crowley,1933-07-09,2017-11-28,False,2015-10-19
Kathleen Crowley,1929-12-26,2017-04-23,False,2005-12-28
Ian Cruickshank,1947-07-01,2017-04-29,False,2017-09-24
Alexander M. Cruickshank,1919-12-13,2017-06-10,False,2011-12-03
John Crutcher,1916-12-19,2017-03-13,False,2014-09-28
Lauro Cruz,1933-05-20,2017-01-29,False,2013-04-18
Lito Cruz,1941-05-14,2017-12-19,False,2009-01-10
Terry Cryer,1934-06-24,2017-01-15,False,2012-02-20
Attila Császár (kayaker),1958-12-21,2017-05-03,False,2009-05-19
Katalin Csőke,1957-07-01,2017-08-10,False,2009-01-09
Radoš Čubrić,1934-01-20,2017-08-20,False,2014-10-21
Henri Cueco,1929-10-19,2017-03-13,False,2017-03-15
José Luis Cuevas,1934-02-26,2017-07-03,False,2004-04-28
Carol Cuffy-Dowlat,1957-07-01,2017-04-14,False,2017-04-19
Thibaut Cuisset,1958-03-19,2017-01-19,False,2017-01-21
James P. Cullen,1945-01-27,2017-12-08,False,2006-03-28
Arlie F. Culp,1926-04-09,2017-10-18,False,2004-02-02
David Culver,1924-12-05,2017-02-06,False,2005-04-11
Clyde Cumberbatch,1936-11-13,2017-12-29,False,2013-06-17
Ji-Tu Cumbuka,1940-03-04,2017-07-04,False,2009-02-06
Abbott Lowell Cummings,1923-03-14,2017-05-29,False,2005-09-25
John Cummings (politician),1943-07-06,2017-01-04,False,2004-01-03
Bruce Cummins,1929-11-17,2017-08-22,False,2016-01-03
Peggy Cummins,1925-12-18,2017-12-29,False,2005-03-20
Andy Cunningham (actor),1950-05-13,2017-06-05,False,2005-06-09
Bob Cunningham (musician),1934-12-28,2017-04-01,False,2013-02-04
David S. Cunningham Jr.,1935-06-24,2017-11-15,False,2008-08-24
Matt Cunningham,1934-02-28,2017-12-02,False,2015-05-26
Vladimir Curbet,1930-12-05,2017-12-08,False,2015-02-14
Miroslav Ćurčić,1962-03-22,2017-08-10,False,2010-07-08
William G. Curlin,1927-08-30,2017-12-23,False,2009-05-12
"Kevin Curran (cricketer, born 1928)",1928-08-31,2017-08-23,False,2018-05-11
Dan Currie,1935-06-27,2017-09-11,False,2005-07-08
Gordon Gray Currie,1923-05-20,2017-02-22,False,2012-09-03
Hugh Currie,1925-10-22,2017-11-21,False,2005-10-01
Ken Currie (footballer),1925-07-01,2017-03-22,False,2017-03-31
John Thomas Curtin,1921-08-24,2017-04-14,False,2009-03-04
Alfie Curtis,1930-07-28,2017-11-30,False,2017-12-27
Clem Curtis,1940-11-28,2017-03-27,False,2007-04-14
David Roderick Curtis,1927-06-03,2017-12-11,False,2016-12-30
Robert Curtis (basketball),1990-01-15,2017-05-26,False,2015-09-17
Aubyn Curtiss,1925-07-01,2017-08-09,False,2015-12-08
John H. Cushman,1921-10-03,2017-11-08,False,2014-03-22
Bernie Custis,1928-09-23,2017-02-23,False,2011-08-19
Betty Cuthbert,1938-04-20,2017-08-06,False,2002-08-12
George Harding Cuthbertson,1929-06-03,2017-10-05,False,2018-12-16
Zorko Cvetković,1924-09-24,2017-12-13,False,2017-08-17
Zvjezdan Cvetković,1960-04-18,2017-02-27,False,2008-07-02
John Cygan,1954-04-27,2017-05-13,False,2005-01-24
Juan Carlos Czentoriky,1946-01-13,2017-05-29,False,2010-10-19
Jerzy Czubała,1933-01-07,2017-04-22,False,2019-10-25
Holger Czukay,1938-03-24,2017-09-05,False,2003-09-28
Bernard d'Abrera,1940-08-28,2017-01-13,False,2007-07-26
Simone D'Aillencourt,1930-09-22,2017-07-23,False,2017-07-14
Emilio D'Amore,1915-11-26,2017-10-21,False,2017-10-22
Barbara d'Ursel de Lobkowicz,1957-05-30,2017-07-13,False,2019-06-01
J. Dewey Daane,1918-07-06,2017-01-03,False,2012-04-16
Preben Dabelsteen,1925-10-14,2017-01-23,False,2015-11-07
Lady Ursula d'Abo,1916-11-08,2017-11-02,False,2017-11-15
Isabel Dada,1941-09-11,2017-06-14,False,2020-01-15
Dave D'Addio,1961-07-13,2017-05-29,False,2012-07-11
Erica-Irene Daes,1925-09-18,2017-02-12,False,2009-02-10
H. Sayeeduddin Dagar,1939-04-20,2017-07-30,False,2017-05-10
Angelo Dagres,1934-08-22,2017-12-23,False,2011-07-15
Henning Kramer Dahl,1962-04-29,2017-03-07,False,2017-03-25
Terje Dahl,1935-11-25,2017-02-10,False,2018-03-04
Ingetraut Dahlberg,1927-02-20,2017-10-24,False,2015-04-21
Kurt Dahlmann,1918-03-04,2017-08-29,False,2010-07-11
Robert Dahlqvist,1976-04-16,2017-02-01,False,2006-12-22
Dai Zijin,1916-03-26,2017-05-18,False,2017-05-19
Thomas Vose Daily,1927-09-23,2017-05-14,False,2007-02-14
Delbert Daisey,1928-03-06,2017-04-19,False,2008-07-05
Maneck Dalal,1918-12-24,2017-03-06,False,2017-04-27
Pavel Dalaloyan,1978-11-22,2017-06-22,False,2015-07-10
John Dalby,1929-04-22,2017-07-13,False,2006-01-30
Richard Dalby,1949-04-15,2017-05-04,False,2010-11-23
Jeremy Dale Roberts,1934-05-16,2017-07-11,False,2005-10-15
Jimmy Dale (musician),1935-10-23,2017-05-20,False,2010-04-09
Joseph Wilfrid Daleus,1949-11-20,2017-12-10,False,2018-03-24
Andrew Dallmeyer,1945-01-10,2017-05-21,False,2014-08-15
Verner Dalskov,1973-01-01,1992-12-31,False,2008-02-22
Tania Dalton,1971-11-26,2017-03-01,False,2008-05-12
Willie John Daly,1925-01-25,2017-11-29,False,2007-05-25
Tam Dalyell,1932-08-09,2017-01-26,False,2002-08-29
Damian (musician),1964-09-30,2017-02-12,False,2007-02-19
Hubert Damisch,1928-04-28,2017-12-14,False,2009-08-24
Bill Dana,1924-10-05,2017-06-15,False,2005-06-20
Muhammad Dandamayev,1928-07-01,2017-08-28,False,2013-01-29
Marcel Dandeneau,1931-06-28,2017-02-09,False,2014-09-26
Piergiuseppe D'Andreamatteo,1944-01-08,2017-10-22,False,2017-10-22
Ann Dandrow,1936-08-20,2017-01-25,False,2017-01-28
Warrel Dane,1961-03-07,2017-12-13,False,2004-11-13
Elsa Daniel,1936-11-13,2017-06-25,False,2007-06-15
Jennifer Daniel,1936-05-23,2017-08-16,False,2006-06-18
Danny Daniels,1924-10-25,2017-07-07,False,2006-10-09
Eddie Daniels (political activist),1928-10-25,2017-11-30,False,2013-06-23
Isabelle Daniels,1937-07-31,2017-09-08,False,2006-09-09
Danniel Danniel,1950-07-01,2017-05-04,False,2007-10-01
Mai Dantsig,1930-04-27,2017-03-26,False,2006-09-10
Dao Shixun,1928-07-01,2017-10-01,False,2012-12-27
Jacques Daoust,1948-02-17,2017-08-03,False,2014-04-08
Enzo Dara,1938-10-13,2017-08-25,False,2009-01-12
Pierre Darbos,1939-12-10,2017-11-18,False,2019-02-24
Mireille Darc,1938-05-15,2017-08-28,False,2005-10-17
"Pál Dárdai (footballer, born 1951)",1951-05-09,2017-12-08,False,2011-10-15
Rena Dardis,1924-07-01,2017-01-06,False,2018-08-15
Clelio Darida,1927-05-03,2017-05-11,False,2010-10-19
Adam Darius,1930-05-10,2017-12-03,False,2009-08-08
Roman Darowski,1935-08-12,2017-01-15,False,2016-06-29
John W. Darrah,1938-12-11,2017-03-23,False,2009-03-04
Danielle Darrieux,1917-05-01,2017-10-17,False,2004-12-20
Ali Ashraf Darvishian,1941-08-03,2017-10-26,False,2006-01-09
Abdullah Nimar Darwish,1948-07-01,2017-05-14,False,2008-04-29
Daryl (magician),1955-08-13,2017-02-24,False,2008-04-15
Akhilesh Das,1961-03-31,2017-04-12,False,2007-07-23
Sudhin Das,1930-04-30,2017-06-27,False,2015-03-19
Priya Ranjan Dasmunsi,1945-11-13,2017-11-20,False,2006-01-24
Simeon Datumanong,1935-06-17,2017-02-28,False,2008-02-18
Yanko Daucik,1941-03-22,2017-05-13,False,2006-06-25
J. B. Dauda,1942-12-24,2017-06-01,False,2007-06-06
Azim Daudpota,1933-09-14,2017-04-03,False,2008-08-18
Nora Marks Dauenhauer,1927-05-08,2017-09-25,False,2006-10-03
Darren Daulton,1962-01-03,2017-08-06,False,2004-11-08
Michael Dauncey,1920-05-09,2017-08-23,False,2012-08-27
Anil Madhav Dave,1956-07-06,2017-05-18,False,2015-05-21
Clifford David,1928-06-30,2017-11-30,False,2008-07-14
Edward E. David Jr.,1925-01-25,2017-02-13,False,2008-11-29
James Davidson (British politician),1927-01-10,2017-06-29,False,2006-12-23
Monty Davidson,1935-10-23,2017-03-26,False,2011-08-13
