Name,Birth,Death,Covid,Created
Robert W. Doran,1944-11-05,2018-10-13,False,2018-01-28
Scott Doran,1974-01-23,2018-12-29,False,2018-12-30
Ronald P. Dore,1925-02-01,2018-11-14,False,2009-06-25
Gillo Dorfles,1910-04-12,2018-03-02,False,2013-05-12
Gregor Dorfmeister,1929-03-07,2018-02-04,False,2011-04-05
Nina Doroshina,1934-12-03,2018-04-21,False,2018-05-02
Bob Dorough,1923-12-12,2018-04-23,False,2005-04-15
Renate Dorrestein,1954-01-25,2018-05-04,False,2005-10-22
John H. Dorsey,1937-12-26,2018-12-16,False,2010-07-30
Kayo Dottley,1928-08-25,2018-11-17,False,2007-06-05
Frank Doubleday (actor),1945-01-28,2018-03-03,False,2006-01-06
Roland Douce,1939-05-18,2018-11-03,False,2018-11-16
Richard Doughty,1960-11-17,2018-02-06,False,2013-07-29
Ronald G. Douglas,1938-12-10,2018-02-27,False,2007-11-03
Ogobara Doumbo,1956-01-01,2018-06-09,False,2018-06-10
Gabriel Dover,1937-04-21,2018-04-01,False,2006-05-25
William F. Dowd,1943-11-11,2018-04-21,False,2017-04-30
Robert Dowdell,1932-03-10,2018-01-23,False,2018-01-27
Tom Dowling (American football),1940-03-08,2018-01-07,False,2008-02-26
Ruth Dowman,1930-01-03,2018-09-14,False,2009-09-11
Cliff Downey,1928-05-24,2018-05-03,False,2007-09-05
George Downing (surfer),1930-05-02,2018-03-05,False,2019-12-30
James W. Downing,1913-08-22,2018-02-13,False,2018-02-17
James H. Doyle Jr.,1925-03-27,2018-02-23,False,2018-10-23
Gardner Dozois,1947-07-23,2018-05-27,False,2003-04-09
Ivan Drach,1936-10-17,2018-06-19,False,2009-09-01
Oliver Dragojević,1947-12-07,2018-07-29,False,2005-06-26
Stan Dragoti,1932-10-04,2018-07-13,False,2007-01-05
Nick Drahos,1918-12-06,2018-05-12,False,2007-08-04
Clare Drake,1928-10-09,2018-05-13,False,2011-08-21
Mike Drass,1961-03-15,2018-05-14,False,2010-10-06
Milena Dravić,1940-10-05,2018-10-14,False,2005-03-28
Muriel Drazien,1938-09-07,2018-04-14,False,2018-05-05
Brian Drebber,1950-07-27,2018-08-23,False,2008-02-01
Matityahu Drobles,1931-04-20,2018-10-21,False,2009-10-23
Štefka Drolc,1923-12-22,2018-06-25,False,2018-06-25
Frank Drown,1922-04-21,2018-01-22,False,2007-09-12
Frank Drowota,1938-07-07,2018-04-15,False,2006-08-04
Frank Drum,1931-01-03,2018-10-05,False,2015-05-16
Avi Duan,1955-10-17,2018-09-22,False,2012-02-22
Gilberto Duavit Sr.,1934-11-29,2018-12-14,False,2018-12-17
Marta DuBois,1952-12-15,2018-05-08,False,2017-01-19
Geneviève Duboscq,1933-04-09,2018-02-28,False,2006-04-25
LaFayette Duckett,1918-02-19,2018-01-16,False,2016-10-25
Carl W. Duckworth,1955-01-25,2018-05-01,False,2008-03-28
Carl Duering,1923-05-29,2018-09-01,False,2013-12-07
Alene Duerk,1920-03-29,2018-07-21,False,2005-06-04
John Duffie,1945-10-04,2018-04-19,False,2007-08-28
Fred Dugan,1933-05-12,2018-03-03,False,2007-06-17
Robert Dugard,1942-07-12,2018-08-05,False,2018-08-05
Margot Duhalde,1920-12-12,2018-02-05,False,2016-12-27
Florea Dumitrescu,1927-04-04,2018-04-16,False,2018-05-11
Melvin Dummar,1944-08-28,2018-12-09,False,2004-12-24
Jim Dunaway,1941-09-03,2018-05-12,False,2006-07-02
James Dunbar (rower),1930-07-17,2018-05-14,False,2008-12-10
Ron Dunbar,1939-04-15,2018-04-03,False,2014-09-05
Dave Duncan (writer),1933-06-30,2018-10-29,False,2003-07-03
David Douglas Duncan,1916-01-23,2018-06-07,False,2006-01-20
Haldane Duncan,1940-07-25,2018-12-26,False,2008-03-14
Helena Dunicz-Niwińska,1915-07-28,2018-06-12,False,2018-06-13
John Dunlop (racehorse trainer),1939-07-10,2018-07-07,False,2007-04-12
William Dunlop (motorcyclist),1985-07-23,2018-07-07,False,2010-01-31
Perry Lee Dunn,1941-01-20,2018-10-27,False,2013-11-18
Barrie Dunsmore,1939-04-21,2018-08-26,False,2007-03-11
Guy Dupré,1928-02-27,2018-01-17,False,2016-11-18
Jimmy Duquennoy,1995-06-09,2018-10-05,False,2017-06-11
Woody Durham,1941-08-08,2018-03-07,False,2006-02-07
Kieron Durkan,1973-12-01,2018-02-28,False,2009-09-05
Walther Dürr,1932-04-27,2018-01-06,False,2015-06-30
Attash Durrani,1952-01-22,2018-11-30,False,2008-07-27
Frederic H. Dustin,1930-01-12,2018-05-05,False,2008-03-08
Brian Dutton (Royal Navy officer),1931-11-15,2018-04-23,False,2018-09-25
André Duval,1920-04-21,2018-03-30,False,2007-12-14
Abbas Duzduzani,1942-06-05,2018-07-29,False,2015-01-16
Bedřich Dvořák,1930-11-10,2018-03-14,False,2009-08-30
John M. Dwyer,1935-08-25,2018-09-15,False,2008-12-31
Karyn Dwyer,1975-03-22,2018-09-25,False,2004-02-01
Ewa Dyakowska-Berbeka,1957-04-21,2018-04-29,False,2018-05-04
Mick Dyche,1951-10-04,2018-12-21,False,2010-01-01
Brad Dye,1933-12-20,2018-07-01,False,2005-04-15
Ayanna Dyette,1986-01-10,2018-07-01,False,2018-07-15
Dynamite Kid,1958-12-05,2018-12-05,False,2004-12-01
Raymond D. Dzendzel,1921-07-29,2018-05-01,False,2018-05-07
Spas Dzhurov,1944-11-28,2018-04-12,False,2018-01-26
Walt Dziedzic,1932-11-29,2018-11-24,False,2013-03-04
Maria Dzielska,1942-09-18,2018-07-30,False,2018-10-27
Ljupka Džundeva,1934-07-11,2018-12-07,False,2010-05-17
Mikalay Dzyemyantsyey,1930-05-25,2018-07-10,False,2007-03-23
George J. Eade,1921-10-27,2018-08-26,False,2008-01-14
Darrell Eastlake,1942-07-11,2018-04-19,False,2006-01-03
A. Theodore Eastman,1928-11-20,2018-04-26,False,2016-05-01
Rosanell Eaton,1921-04-14,2018-12-08,False,2015-08-13
James Eberle,1927-05-31,2018-05-17,False,2010-06-26
Ebony Reigns,1997-02-16,2018-02-08,False,2017-04-28
Barney A. Ebsworth,1934-07-14,2018-04-09,False,2017-07-01
Efrén Echeverría,1932-03-04,2018-06-19,False,2008-07-17
Marianne Eckardt,1913-02-12,2018-08-31,False,2018-05-18
Agneta Eckemyr,1950-07-02,2018-12-29,False,2007-06-30
Don Eddy (baseball),1946-10-25,2018-10-10,False,2011-07-06
Dick Edell,1944-04-21,2018-05-02,False,2009-03-28
Frances Edelstein,1926-04-18,2018-09-24,False,2020-01-27
Philip Eden,1951-07-14,2018-01-03,False,2015-01-24
Norman Edge,1934-04-29,2018-06-04,False,2018-06-08
David Edgerton,1927-02-26,2018-04-03,False,2005-06-26
Bill Edwards (Australian footballer),1933-07-03,2018-08-22,False,2015-05-12
Chris Edwards (boxer),1976-05-06,2018-03-30,False,2009-01-24
David Edwards (priest),1929-01-20,2018-04-25,False,2006-09-23
Dennis Edwards,1943-02-03,2018-02-01,False,2005-01-18
Doc Edwards,1936-12-10,2018-08-20,False,2006-03-10
Donald E. Edwards,1937-06-15,2018-08-16,False,2012-08-06
Elaine Edwards,1929-03-08,2018-05-14,False,2005-05-07
Glynn Edwards,1931-02-02,2018-05-23,False,2006-08-08
"Nicholas Edwards, Baron Crickhowell",1934-02-25,2018-03-17,False,2004-09-07
Nokie Edwards,1935-05-09,2018-03-12,False,2005-12-05
Sylvia Edwards,1937-01-30,2018-10-25,False,2012-03-12
Walter Edwards (footballer),1924-06-26,2018-12-05,False,2019-12-05
Colin Edwynn,1933-09-23,2018-10-31,False,2008-08-25
"Archibald Montgomerie, 18th Earl of Eglinton",1939-08-27,2018-06-14,False,2007-12-08
John Ehle,1925-12-13,2018-03-24,False,2006-08-26
Herbert Ehrenberg,1926-12-21,2018-02-20,False,2009-08-28
Irenäus Eibl-Eibesfeldt,1928-06-15,2018-06-02,False,2005-06-22
Walter Eich,1925-05-27,2018-06-01,False,2011-09-20
Thomas Eichelbaum,1931-05-17,2018-10-31,False,2006-02-07
Geoffrey G. Eichholz,1920-06-29,2018-01-08,False,2014-07-24
Jack Eichhorn,1925-12-23,2018-02-20,False,2015-04-12
Arnold Eidslott,1926-06-10,2018-04-19,False,2007-06-09
Roza Eidus,1930-11-05,2018-01-06,False,2018-05-22
Marianne Eigenheer,2011-01-07,2012-02-11,False,2017-03-11
Larry Eisenberg,1919-12-21,2018-12-25,False,2009-01-20
Ali Ejaz,1941-04-21,2018-12-18,False,2017-09-15
Predrag Ejdus,1947-07-24,2018-09-28,False,2005-03-28
Kai Ekanger,1929-07-18,2018-05-23,False,2008-04-25
Russ Ekeblad,1946-08-17,2018-12-12,False,2014-10-17
Charles Elbaum,1926-05-15,2018-03-04,False,2018-03-07
Boyd Elder,1944-01-12,2018-10-06,False,2019-06-07
John Elder (footballer),1932-07-08,2018-01-13,False,2014-10-27
Aethelred Eldridge,1930-04-21,2018-11-15,False,2005-10-04
José Luis Elejalde,1951-01-14,2018-02-18,False,2012-06-07
Manos Eleutheriou,1938-03-12,2018-07-22,False,2018-07-29
Princess Elisabeth of Denmark,1935-05-08,2018-06-19,False,2005-07-01
Betty Elizalde,1940-01-04,2018-11-30,False,2019-12-09
Paul Ellingworth,1931-11-15,2018-11-25,False,2008-06-28
Alistair Elliot,1932-10-13,2018-11-03,False,2009-07-13
Clive Elliott,1945-08-12,2018-04-18,False,2015-09-30
John Banks Elliott,1917-02-09,2018-07-18,False,2014-04-09
Roger Elliott (physicist),1928-12-08,2018-04-16,False,2011-01-30
Doug Ellis,1924-01-03,2018-10-11,False,2004-11-23
Herb Ellis (actor),1921-01-17,2018-12-26,False,2011-01-15
Mary Ellis (pilot),1917-02-02,2018-07-24,False,2018-07-26
Michael Ellis (American politician),1941-02-21,2018-07-20,False,2008-02-18
Richard S. Ellis,1947-05-15,2018-07-02,False,2018-07-17
Wayne Ellis,1968-07-18,2018-01-09,False,2012-04-08
Harlan Ellison,1934-05-27,2018-06-28,False,2001-10-21
Kevin Ellison (American football),1987-01-08,2018-10-04,False,2008-03-26
Jeffrey Elman,1948-01-22,2018-06-28,False,2006-08-02
Yaakov Elman,1943-08-30,2018-07-29,False,2013-01-28
Claes Elmstedt,1928-03-31,2018-02-14,False,2009-02-22
Katriina Elovirta,1961-02-15,2018-06-19,False,2018-06-22
Lewis Elton,1923-03-25,2018-09-29,False,2006-03-27
Clell D. Elwood,1924-08-09,2018-03-25,False,2014-10-04
Bella Emberg,1937-09-16,2018-01-12,False,2006-05-28
Geoff Emerick,1945-12-05,2018-10-02,False,2002-10-26
Vic Emerson,1949-04-21,2018-10-13,False,2019-01-11
George H. Emert,1938-12-15,2018-03-21,False,2018-03-30
Ray Emery,1982-04-21,2018-07-15,False,2005-06-07
Phil Emmanuel,1952-07-06,2018-05-24,False,2018-01-09
Édouard-Jean Empain,1937-10-07,2018-06-21,False,2005-03-09
Kyoko Enami,1942-10-15,2018-10-27,False,2018-11-03
Luis Miguel Enciso Recio,1930-04-08,2018-10-28,False,2018-10-28
Seiichi Endo,1960-06-05,2018-07-06,False,2018-07-06
Torsten Engberg,1934-05-28,2018-02-07,False,2018-02-22
Per K. Enge,1953-10-29,2018-04-22,False,2018-04-27
Selma Engel-Wijnberg,1922-05-15,2018-12-04,False,2010-04-14
Bob Engel,1933-10-11,2018-03-05,False,2011-04-10
Karel Engel,1940-05-28,2018-12-30,False,2012-06-19
Dieter Engelhardt,1938-08-18,2018-11-30,False,2012-05-24
H. Tristram Engelhardt Jr.,1941-04-27,2018-06-21,False,2007-01-04
Per S. Enger,1929-02-24,2018-11-19,False,2012-11-16
Eric England (sniper),1933-04-15,2018-04-07,False,2009-08-19
Sue England,1928-07-17,2018-03-19,False,2014-04-11
Yvonne Englich,1979-12-05,2018-01-08,False,2018-01-09
Keith English (politician),1967-11-04,2018-02-28,False,2014-05-08
Scott English,1937-01-10,2018-11-16,False,2008-02-03
Jan Englund,1927-08-23,2018-01-16,False,2019-01-31
Robert Engman,1927-04-29,2018-07-13,False,2006-09-30
Dale Engstrom,1917-04-15,2018-01-22,False,2018-01-29
Leonard Enright,1953-07-01,2018-11-02,False,2008-11-26
Ezzatolah Entezami,1924-06-21,2018-08-17,False,2006-04-17
Peter Entwisle,1948-09-20,2018-03-14,False,2008-10-26
Anba Epiphanius,1954-06-27,2018-07-29,False,2018-08-06
Martine Époque,1942-04-30,2018-01-18,False,2017-11-19
Richard Erdall,1933-01-13,2018-07-18,False,2008-07-22
Shlomo Erell,1920-11-20,2018-11-20,False,2010-04-11
Wendell Erickson,1925-06-17,2018-08-08,False,2009-02-18
Eufranio Eriguel,1959-06-12,2018-05-12,False,2017-02-16
Charles W. Eriksen,1923-02-04,2018-02-16,False,2016-07-14
R. Lee Ermey,1944-03-24,2018-04-15,False,2003-07-07
Frank Ernaga,1930-08-22,2018-04-30,False,2008-09-06
Pedro Erquicia,1943-03-24,2018-04-20,False,2013-06-23
Eryue He,1945-11-03,2018-12-15,False,2009-10-13
Vaughn Eshelman,1969-05-22,2018-07-24,False,2007-09-20
John Eshun,1942-07-17,2018-11-06,False,2011-10-13
Odysseus Eskitzoglou,1932-05-03,2018-08-26,False,2009-02-01
Gumercindo España Olivares,1935-01-13,2018-02-17,False,2014-03-03
Ingrid Espelid Hovig,1924-06-03,2018-08-03,False,2009-01-26
Sammy Esposito,1931-12-15,2018-07-09,False,2007-12-15
"Esquerdinha (footballer, born 1972)",1972-05-06,2018-10-31,False,2013-10-12
Noël Estcourt,1929-01-07,2018-01-07,False,2011-12-04
Harry L. Ettlinger,1926-01-28,2018-10-21,False,2015-01-04
Freddy Eugen,1941-02-04,2018-06-08,False,2013-12-18
Arthur Eustace,1926-04-22,2018-04-24,False,2009-09-12
Ed Evanko,1938-10-19,2018-11-18,False,2006-04-17
Clifford R. Evans,1937-06-23,2018-02-14,False,2018-03-03
Donald D. Evans,1927-04-21,2018-01-05,False,2008-06-21
Geri Evans,1940-04-21,2018-03-30,False,2016-02-10
Owen P. Evans,1927-06-30,2018-03-12,False,2018-11-02
Peter Evans (musicologist),1929-11-07,2018-01-01,False,2014-08-15
Terry Evans (musician),1937-08-14,2018-01-20,False,2013-11-02
Douglas Everett,1927-08-12,2018-03-27,False,2006-02-26
Robert Everett (computer scientist),1921-06-26,2018-08-15,False,2008-01-04
Alfred Evers,1935-05-13,2018-11-19,False,2018-11-20
Peter Everwine,1930-02-14,2018-10-28,False,2009-05-29
Vera Evison,1918-01-23,2018-03-18,False,2019-08-04
Semavi Eyice,1922-12-09,2018-05-28,False,2012-03-30
Carlos Ezquerra,1947-11-12,2018-10-01,False,2004-05-03
F'Murr,1946-03-31,2018-04-10,False,2006-11-21
Fazio Fabbrini,1926-02-05,2018-12-10,False,2018-12-15
Nanette Fabray,1920-10-27,2018-02-22,False,2004-12-11
Florindo Fabrizio,1944-11-01,2018-07-24,False,2008-03-13
Pál Fábry,1919-06-19,2018-08-08,False,2018-08-13
Gilbert Facchinetti,1936-01-28,2018-07-06,False,2018-07-14
Mario Facco,1946-01-23,2018-08-31,False,2010-03-01
Gonzalo Facio Segreda,1918-03-28,2018-01-24,False,2018-01-25
Gabriel Fackre,1926-01-25,2018-01-31,False,2008-03-10
Keith Fahnhorst,1952-02-06,2018-06-12,False,2007-01-31
Anne Fairbairn,1928-04-21,2018-10-22,False,2009-09-04
Leo Falcam,1935-11-20,2018-02-12,False,2004-06-27
Angelo Falcón,1951-06-23,2018-05-24,False,2006-07-23
Valentin Falin,1926-04-03,2018-02-22,False,2008-12-14
Jessica Falkholt,1988-05-15,2018-01-17,False,2017-12-29
Stanley Falkow,1934-01-24,2018-05-05,False,2005-05-21
Guy Fallot,1927-04-21,2018-07-25,False,2017-06-08
Eduard von Falz-Fein,1912-04-21,2018-11-17,False,2008-04-22
Fang Nanjiang,1943-04-21,2018-10-03,False,2018-10-22
Urs Fankhauser,1943-08-03,2018-01-10,False,2018-01-14
Ennio Fantastichini,1955-02-20,2018-12-01,False,2013-11-26
Luigi Farace,1934-10-14,2018-11-30,False,2018-12-27
Luciano Faraguti,1937-08-26,2018-03-11,False,2018-03-15
Abdulrahim Abby Farah,1919-10-22,2018-05-14,False,2012-03-11
Harold Farberman,1929-11-02,2018-11-24,False,2006-07-02
Dumitru Fărcaș,1938-05-13,2018-08-07,False,2008-06-15
Raed Fares (activist),1972-04-21,2018-11-23,False,2018-11-23
Phyllis Faria,1924-04-17,2018-02-22,False,2018-03-07
Roberto Farias,1932-03-27,2018-05-14,False,2009-02-15
Donald J. Farish,1942-12-07,2018-07-05,False,2006-03-21
Donald T. Farley,1933-10-26,2018-05-13,False,2018-05-15
Francis Farley,1920-10-13,2018-07-16,False,2009-02-07
John Farley (pilot),1933-04-17,2018-06-13,False,2018-06-15
Mike Farley,1934-01-14,2018-08-28,False,2018-11-17
Beverley Farmer,1941-02-07,2018-04-16,False,2006-10-15
Dónall Farmer,1937-11-24,2018-12-06,False,2015-05-25
Saqi Farooqi,1936-12-21,2018-01-19,False,2018-01-19
Sir Angus Farquharson of Finzean,1935-03-27,2018-01-10,False,2011-04-04
Jimmy Farrar,1950-12-08,2018-10-29,False,2015-10-11
Rick L. Farrar,1960-02-12,2018-12-18,False,2009-09-19
Herman D. Farrell Jr.,1932-02-04,2018-05-26,False,2006-09-10
Mark Farrell (tennis),1953-05-06,2018-11-26,False,2013-01-01
"Josie Farrington, Baroness Farrington of Ribbleton",1940-06-29,2018-03-30,False,2005-03-18
Frederick Fasehun,1935-04-21,2018-12-01,False,2007-05-04
Jean Fassler,1919-06-07,2018-11-18,False,2019-04-05
Altaf Fatima,1927-06-10,2018-11-29,False,2004-02-24
Rosine Faugouin,1930-06-11,2018-05-19,False,2017-07-09
Leonard Faulkner,1926-12-05,2018-05-06,False,2010-05-30
Alain Fauré,1962-10-01,2018-07-12,False,2018-07-12
Robert Faurisson,1929-01-25,2018-10-21,False,2003-12-07
Josh Fauver,1978-12-04,2018-11-02,False,2018-11-05
Giuseppe Rocco Favale,1935-07-11,2018-06-29,False,2018-07-02
Magnus Faxén,1930-11-21,2018-03-29,False,2019-11-28
Habib Faye,1965-11-22,2018-04-25,False,2006-11-23
"Árpád Fazekas (footballer, born 1930)",1930-06-23,2018-08-10,False,2018-08-13
Muhammad Fazil,1926-11-15,2018-05-21,False,2017-08-13
Aga Syed Mohammad Fazlullah,1947-11-26,2018-01-29,False,2018-01-31
Fazlullah (militant leader),1974-04-21,2018-06-14,False,2007-10-25
Dick Feagler,1938-07-29,2018-07-01,False,2007-01-25
Andriy Fedetskyi,1958-08-05,2018-08-23,False,2018-08-23
Elizabeth Fee,1946-12-11,2018-10-17,False,2019-10-11
Paddy Feeny,1931-04-25,2018-06-10,False,2008-03-04
Peter Fehlner,1931-07-20,2018-05-08,False,2013-07-29
Carlos Feller,1923-07-30,2018-12-21,False,2019-01-03
Howard Felsher,1927-10-18,2018-07-23,False,2006-04-11
Herbi Felsinger,1934-06-04,2018-04-29,False,2013-07-06
Inge Feltrinelli,1930-11-24,2018-09-20,False,2013-09-10
Wolfgang Feneberg,1935-04-21,2018-03-08,False,2015-06-18
Roger Feneley,1933-10-19,2018-06-06,False,2018-08-05
Feng Ting-kuo,1950-09-24,2018-06-05,False,2017-05-05
"Bobby Ferguson (footballer, born 1938)",1938-01-08,2018-03-28,False,2005-11-28
Alex Fergusson (politician),1949-04-08,2018-07-31,False,2006-01-22
David M. Fergusson,1944-04-21,2018-10-03,False,2011-10-05
Rodney Fern,1948-12-13,2018-01-16,False,2010-10-17
Xerardo Fernández Albor,1917-09-07,2018-07-12,False,2005-07-29
Édouard Ferrand,1965-04-25,2018-02-01,False,2009-11-22
Paolo Ferrari (actor),1929-02-26,2018-05-06,False,2009-03-01
Robert Hugh Ferrell,1921-05-08,2018-08-08,False,2007-06-14
Héctor Ferrer,1970-03-27,2018-11-05,False,2009-12-08
Rosa Ferrer Obiols,1960-04-23,2018-02-10,False,2018-03-31
Anna Maria Ferrero,1935-02-18,2018-05-21,False,2008-01-03
Francis Ferris,1932-08-19,2018-03-26,False,2019-02-22
Pablo Ferro,1935-01-15,2018-11-16,False,2005-01-18
Heda Festini,1928-11-04,2018-07-18,False,2015-12-24
Paul Fetler,1920-02-17,2018-07-07,False,2012-10-30
Forrest Fezler,1949-09-23,2018-12-21,False,2006-08-16
Jakša Fiamengo,1946-11-26,2018-12-27,False,2018-12-29
Iaia Fiastri,1934-09-15,2018-12-28,False,2018-12-29
Dick Fichtner,1939-09-16,2018-04-17,False,2018-05-02
Pat Fielder,1929-04-16,2018-11-08,False,2020-01-18
David Fieldhouse,1925-06-07,2018-10-28,False,2009-09-25
Fenella Fielding,1927-11-17,2018-09-11,False,2004-04-22
Wilmer Clemont Fields,1922-03-16,2018-12-02,False,2018-12-04
Harriet Fier,1950-06-06,2018-02-21,False,2006-06-16
Maximira Figueiredo,1939-02-02,2018-10-15,False,2018-10-19
Álex Figueroa,1961-04-21,2018-12-25,False,2018-12-27
Edward Fike,1925-02-05,2018-02-19,False,2006-11-06
Otávio Frias Filho,1957-06-07,2018-08-21,False,2012-12-11
Ota Filip,1930-03-09,2018-03-02,False,2006-06-11
Roman Filipov,1984-08-13,2018-02-03,False,2018-02-05
Ange-Marie Filippi-Codaccioni,1925-04-21,2018-07-12,False,2018-07-28
Fred Finch,1945-06-16,2018-11-12,False,2010-10-31
Karen Finch,1921-05-08,2018-04-15,False,2018-07-16
Robert Fine,1945-04-21,2018-06-09,False,2011-07-06
Herbert Fingarette,1921-01-20,2018-11-02,False,2012-10-23
Walter Fink,1930-08-16,2018-04-13,False,2010-08-05
Graham Finlay,1936-02-03,2018-07-29,False,2018-11-03
Ruth Finley,1920-01-14,2018-08-25,False,2015-01-11
Alec Finn,1944-06-04,2018-11-16,False,2009-08-05
Skip Finn,1948-10-27,2018-05-17,False,2018-05-19
Patrick Finnegan,1949-09-20,2018-07-02,False,2017-05-24
D. J. Finney,1917-01-03,2018-11-12,False,2007-09-22
Ken Finney,1929-03-10,2018-07-07,False,2012-02-27
Syed Shahabuddin Salfi Firdausi,1956-03-01,2018-04-02,False,2018-05-08
Peter Firmin,1928-12-11,2018-07-01,False,2003-03-17
Franny Firth,1956-05-27,2018-05-21,False,2007-09-23
Andrzej Fischer,1952-01-15,2018-11-22,False,2007-11-25
Bill Fischer (baseball),1930-10-11,2018-10-30,False,2008-01-06
Bruce M. Fischer,1936-03-20,2018-04-11,False,2008-03-17
Peter Fischl,1930-07-19,2018-02-12,False,2008-08-07
David Fisher (writer),1929-04-13,2018-01-10,False,2005-10-19
Peter Fisher (physician),1950-04-21,2018-08-15,False,2008-11-09
Red Fisher (journalist),1926-08-22,2018-01-19,False,2006-11-11
William Fisher (boxer),1940-03-14,2018-10-06,False,2008-01-29
Arthur Fitzsimons,1929-12-16,2018-05-09,False,2007-10-25
Joseph A. Flaherty Jr.,1930-12-25,2018-08-07,False,2013-02-04
Dinny Flanagan,1930-07-22,2018-11-25,False,2015-08-05
John Mack Flanagan,1946-11-15,2018-03-31,False,2018-04-04
Shmuel Flatto-Sharon,1930-01-18,2018-12-07,False,2009-12-17
Mera J. Flaumenhaft,1945-04-28,2018-12-30,False,2011-03-18
Michael Fleisher,1942-11-01,2018-02-02,False,2006-07-30
Beryl Fletcher,1938-05-31,2018-02-21,False,2011-06-10
Tom Fletcher (baseball),1942-06-28,2018-05-09,False,2010-03-08
Bill Flick,1927-03-10,2018-03-20,False,2015-08-05
Danny Florencio,1947-09-05,2018-02-25,False,2007-09-15
Salvador Flores Huerta,1934-02-17,2018-12-14,False,2018-12-18
Jose Flores (jockey),1960-08-04,2018-03-22,False,2018-03-24
Jean Flori,1936-04-07,2018-04-18,False,2018-04-21
Piero Floriani,1942-01-19,2018-10-09,False,2019-05-24
Walter J. Floss Jr.,1923-02-13,2018-12-08,False,2015-03-06
Weeshie Fogarty,1941-04-21,2018-11-18,False,2011-09-13
Jeff Fogelson,1947-02-03,2018-02-06,False,2018-06-15
Clement Folayan,1941-04-21,2018-12-22,False,2019-06-10
David Edward Foley,1930-02-03,2018-04-17,False,2007-06-26
Steve Folkes,1959-01-30,2018-02-27,False,2006-01-31
René Fonck (canoeist),1923-02-17,2018-02-26,False,2009-08-26
Mary Jane Fonder,1942-07-05,2018-06-04,False,2012-03-02
Wen Fong,1930-04-21,2018-10-03,False,2018-10-05
Claudia Fontaine,1960-08-26,2018-03-13,False,2005-11-13
Nicole Fontaine,1942-01-16,2018-05-17,False,2004-06-17
Francis Fontan,1929-07-02,2018-01-14,False,2019-02-11
D. J. Fontana,1931-03-15,2018-06-13,False,2005-04-24
Josep Fontana,1931-11-20,2018-08-28,False,2007-03-03
Geoffrey M. Footner,1923-09-01,2018-04-05,False,2013-02-10
Alton Ford,1981-05-29,2018-04-02,False,2006-10-24
Dean Ford,1946-09-05,2018-12-31,False,2015-11-05
Doug Ford (golfer),1922-08-06,2018-05-14,False,2006-05-17
Frank Ford (theatre personality),1935-03-18,2018-09-27,False,2008-09-25
Ken Ford (sculptor),1930-04-25,2018-08-29,False,2008-08-08
Michael D. Ford,1928-06-11,2018-05-31,False,2007-08-06
Forges (cartoonist),1942-01-17,2018-02-22,False,2018-02-22
Robert Forhan,1936-03-27,2018-06-03,False,2009-05-30
Győző Forintos,1935-07-30,2018-12-05,False,2006-11-16
Richard Fork,1935-09-01,2018-05-16,False,2018-05-28
Francesco Forleo,1941-11-13,2018-06-24,False,2018-06-25
Donnie Forman,1926-01-07,2018-05-10,False,2007-07-11
Miloš Forman,1932-02-18,2018-04-13,False,2002-05-05
María Irene Fornés,1930-05-14,2018-10-30,False,2007-03-10
P. M. Forni,1951-10-16,2018-12-01,False,2007-02-22
Lluïsa Forrellad,1927-05-27,2018-08-04,False,2018-08-13
Laurence Forristal,1931-06-05,2018-10-10,False,2014-05-16
Jane Fortune,1942-08-07,2018-09-23,False,2014-02-06
Sonny Fortune,1939-05-19,2018-10-25,False,2003-05-05
Minken Fosheim,1956-03-20,2018-06-07,False,2008-06-08
Nils Foss,1928-05-11,2018-05-16,False,2011-10-12
Mark Fosson,1950-05-16,2018-11-02,False,2009-10-17
Dan Foster (physician),1930-04-21,2018-01-25,False,2009-03-01
Ezola Foster,1938-08-09,2018-05-22,False,2003-08-29
Steve Foster (singer),1946-09-30,2018-01-25,False,2007-01-10
Alberto Fouilloux,1940-11-22,2018-06-23,False,2008-04-04
David J. Foulis,1930-07-26,2018-04-03,False,2015-08-30
Charlotte Fox (mountaineer),1957-05-10,2018-05-24,False,2018-06-23
Hardy Fox,1945-03-29,2018-10-30,False,2018-10-31
Jon D. Fox,1947-04-22,2018-02-11,False,2006-06-05
Len Fox (politician),1943-03-29,2018-10-08,False,2012-02-29
Eddie Foy III,1935-02-10,2018-11-03,False,2018-11-11
Bill Fralic,1962-10-31,2018-12-13,False,2006-02-25
Peter Frame,1957-04-16,2018-08-30,False,2008-07-11
Cornelia Frances,1941-04-07,2018-05-28,False,2005-01-19
Franco Franchi (cyclist),1923-09-01,2018-10-29,False,2017-05-12
Dean Francis,1974-01-23,2018-05-25,False,2013-11-08
Jim Francisco,1937-10-10,2018-09-01,False,2015-05-14
Marielle Franco,1979-07-27,2018-03-14,False,2018-03-15
Tito Francona,1933-11-04,2018-02-13,False,2006-02-15
Joe Frank,1938-08-19,2018-01-15,False,2004-05-13
Jerry Frankel,1930-08-01,2018-11-17,False,2018-11-24
Ron Franklin (jockey),1959-12-20,2018-03-08,False,2013-06-08
Cola Franzen,1923-02-04,2018-04-05,False,2009-06-22
Renzo Franzo,1914-12-16,2018-03-03,False,2018-03-03
Arvonne Fraser,1925-09-01,2018-08-07,False,2012-04-03
Etty Fraser,1931-05-08,2018-12-31,False,2015-08-14
